Panel,File_Identification,Schedule,Quarter,Visit,Sector,State_UT_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,FOD_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Person_Serial_No,Relationship_To_Head,Sex,Age,Marital_Status,General_Education_Level,Technical_Education_Level,Years_Formal_Education,Current_Attendance_Status,Vocational_Training,Training_Completed_365_Days,Field_Of_Training,Duration_Of_Training,Type_Of_Training,Training_Funding_Source,Principal_Status_Code,Principal_Industry_Code,Principal_Occupation_Code,Subsidiary_Work_Engagement,Principal_Workplace_Location,Principal_Enterprise_Type,Principal_Workers_Count,Principal_Job_Contract_Type,Principal_Paid_Leave,Principal_Social_Security,Principal_Product_Usage,Subsidiary_Status_Code,Subsidiary_Industry_Code,Subsidiary_Occupation_Code,Subsidiary_Workplace_Location,Subsidiary_Enterprise_Type,Subsidiary_Workers_Count,Subsidiary_Job_Contract_Type,Subsidiary_Paid_Leave,Subsidiary_Social_Security,Subsidiary_Product_Usage,Ever_Worked_365_Days,Principal_Duration,Subsidiary_Duration,Work_Search_Efforts,Unemployment_Duration,Ever_Worked,Reason_Not_Working,Main_Reason_Principal_Status,Day7_Act1_Status_Code,Day7_Act1_Industry_Code,Day7_Act1_Hours,Day7_Act1_Wage,Day7_Act2_Status_Code,Day7_Act2_Industry_Code,Day7_Act2_Hours,Day7_Act2_Wage,Day7_Total_Hours,Day7_Additional_Work_Hours,Day6_Act1_Status_Code,Day6_Act1_Industry_Code,Day6_Act1_Hours,Day6_Act1_Wage,Day6_Act2_Status_Code,Day6_Act2_Industry_Code,Day6_Act2_Hours,Day6_Act2_Wage,Day6_Total_Hours,Day6_Additional_Work_Hours,Day5_Act1_Status_Code,Day5_Act1_Industry_Code,Day5_Act1_Hours,Day5_Act1_Wage,Day5_Act2_Status_Code,Day5_Act2_Industry_Code,Day5_Act2_Hours,Day5_Act2_Wage,Day5_Total_Hours,Day5_Additional_Work_Hours,Day4_Act1_Status_Code,Day4_Act1_Industry_Code,Day4_Act1_Hours,Day4_Act1_Wage,Day4_Act2_Status_Code,Day4_Act2_Industry_Code,Day4_Act2_Hours,Day4_Act2_Wage,Day4_Total_Hours,Day4_Additional_Work_Hours,Day3_Act1_Status_Code,Day3_Act1_Industry_Code,Day3_Act1_Hours,Day3_Act1_Wage,Day3_Act2_Status_Code,Day3_Act2_Industry_Code,Day3_Act2_Hours,Day3_Act2_Wage,Day3_Total_Hours,Day3_Additional_Work_Hours,Day2_Act1_Status_Code,Day2_Act1_Industry_Code,Day2_Act1_Hours,Day2_Act1_Wage,Day2_Act2_Status_Code,Day2_Act2_Industry_Code,Day2_Act2_Hours,Day2_Act2_Wage,Day2_Total_Hours,Day2_Additional_Work_Hours,Day1_Act1_Status_Code,Day1_Act1_Industry_Code,Day1_Act1_Hours,Day1_Act1_Wage,Day1_Act2_Status_Code,Day1_Act2_Industry_Code,Day1_Act2_Hours,Day1_Act2_Wage,Day1_Total_Hours,Day1_Additional_Work_Hours,CWS_Status_Code,CWS_Industry_Code,CWS_Occupation_Code,CWS_Earnings_Salaried,CWS_Earnings_SelfEmployed,Ns_Count_Sector_Stratum_Substratum_Subsample,Ns_Count_Sector_Stratum_Substratum,Subsample_Multiplier,State_Sector_Stratum_Substra
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,1,01,03,5,1,21,1,10,01,12,15,1,2,19,2,3,2,51,80200,741,2,19,01,1,1,2,8,,,,,,,,,,,,1,4,,,,,,,81,, 0,    0,,, 0,    0, 0, 0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,,0,0,1,2,1486632,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,1,01,02,2,2,41,2,08,01,10,,5,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1486632,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,1,01,04,5,2,17,1,08,01,11,27,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1486632,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,1,01,05,5,2,15,1,07,01,8,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1486632,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,03,4,1,59,2,01,01,0,,4,,,,,,51,41001,711,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,41, 8,  950,,, 0,    0, 8, 0,82,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,51,41,8,950,,,0,0,8,0,51,41,8,950,,,0,0,8,0,51,41,8,950,,,0,0,8,0,51,41,711,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,04,6,1,34,2,07,01,10,,4,,,,,,51,41001,711,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,81,, 0,    0,,, 0,    0, 0, 0,82,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,51,41,8,950,,,0,0,8,0,51,41,8,950,,,0,0,8,0,51,41,8,950,,,0,0,8,0,51,41,711,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,06,8,1,4,1,01,01,0,23,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,07,8,1,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,01,1,2,79,3,01,01,0,,,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,05,9,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,02,3,2,50,2,01,01,0,,6,,,,,,93,,,1,,,,,,,,41,01222,921,,05,4,1,2,8,,1,,5,,,,,,42,01, 8,  333,,, 0,    0, 8, 0,93,,0,0,,,0,0,0,0,42,01,8,333,,,0,0,8,0,93,,0,0,,,0,0,0,0,42,01,8,333,,,0,0,8,0,42,01,8,333,,,0,0,8,0,42,01,8,333,,,0,0,8,0,42,01,921,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,01,05,8,2,28,2,08,01,12,15,5,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,02,02,3,1,40,2,07,01,10,,2,,,,,,51,41001,711,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,41, 8, 1000,,, 0,    0, 8, 0,82,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,51,41,711,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,02,04,6,1,8,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,02,01,1,2,60,3,01,01,0,,,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,2,02,03,4,2,31,2,10,01,12,,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,19,9,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,466394,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,3,01,01,1,2,67,3,06,01,7,,,,,,,,93,,,1,,,,,,,,12,01291,611,,02,1,,,,4,1,,5,,,,,,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,961938,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,1,3,01,02,4,2,35,2,07,01,10,,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,961938,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,1,01,01,1,1,60,2,07,01,10,,,,,,,,11,47110,522,2,13,01,1,,,,,,,,,,,,,,,1,5,,,,,,,11,47, 9,    0,,, 0,    0, 9, 0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,522,0,9000,1,2,6208873,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,1,01,04,6,1,0,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,6208873,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,1,01,02,2,2,48,2,08,01,12,,1,2,20,2,3,1,93,,,1,,,,,,,,21,47110,522,13,01,1,,,,,1,,5,,,,,,21,47, 2,    0,,, 0,    0, 2, 0,21,47,2,0,,,0,0,2,0,21,47,2,0,,,0,0,2,0,21,47,2,0,,,0,0,2,0,21,47,2,0,,,0,0,2,0,21,47,2,0,,,0,0,2,0,21,47,2,0,,,0,0,2,0,21,47,522,0,0,1,2,6208873,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,1,01,03,3,2,25,2,11,11,14,15,6,,,,,,81,,,2,,,,,,,,,,,,,,,,,,,,,1,3,1,06,,81,, 0,    0,,, 0,    0, 0, 0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,0,0,,,0,0,0,0,81,,,0,0,1,2,6208873,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,2,01,02,5,1,9,1,05,01,3,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1093112,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,2,01,01,1,2,34,2,11,11,16,,1,2,20,1,3,1,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1093112,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,2,01,03,5,2,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1093112,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,2,02,01,1,2,28,2,11,11,13,15,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,1,06,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1093112,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,2,02,02,5,2,8,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1093112,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,3,01,01,1,1,78,2,01,01,0,,,,,,,,95,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,95,, 0,    0,,, 0,    0, 0, 0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,,0,0,1,2,1136836,4
P4,CFVP4,104,Q3,V1,1,32,14,322,02,13,1,3220,10109,2,3,01,02,2,2,68,2,06,01,7,,,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1136836,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,1,01,01,1,1,47,2,11,08,14,,6,,,,,,31,35109,214,1,16,06,3,2,1,7,,11,01135,611,,01,1,,,,3,1,5,5,,,,,,31,35, 8,    0,,, 0,    0, 8, 0,31,35,8,0,,,0,0,8,0,31,35,8,0,,,0,0,8,0,31,35,8,0,,,0,0,8,0,72,35,8,0,,,0,0,0,0,31,35,8,0,,,0,0,8,0,31,35,8,0,,,0,0,8,0,31,35,214,38000,0,1,2,2416370,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,1,01,03,5,1,5,1,01,01,0,23,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,2416370,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,1,01,02,2,2,39,2,12,01,15,,1,2,13,2,2,2,93,,,1,,,,,,,,21,47211,522,14,02,1,,,,,1,,5,,,,,,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,2416370,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,1,01,04,5,2,15,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,2416370,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,1,01,05,7,2,65,3,07,01,10,,,,,,,,11,47211,112,2,14,02,1,,,,,,,,,,,,,,,1,5,,,,,,,11,47, 8,    0,,, 0,    0, 8, 0,11,47,8,0,,,0,0,8,0,11,47,8,0,,,0,0,8,0,62,47,8,0,,,0,0,0,0,11,47,8,0,,,0,0,8,0,11,47,8,0,,,0,0,8,0,11,47,8,0,,,0,0,8,0,11,47,112,0,25000,1,2,2416370,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,01,01,1,1,39,2,07,01,8,,5,,,,,,97,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,97,, 0,    0,,, 0,    0, 0, 0,97,,0,0,,,0,0,0,0,97,,0,0,,,0,0,0,0,97,,0,0,,,0,0,0,0,97,,0,0,,,0,0,0,0,97,,0,0,,,0,0,0,0,97,,0,0,,,0,0,0,0,97,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,01,03,5,1,8,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,01,02,2,2,27,2,10,01,12,14,6,,,,,,93,,,1,,,,,,,,11,01139,631,,02,1,,,,1,1,,5,,,,,,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,01,04,5,2,6,1,05,01,0,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,02,01,1,1,75,2,05,01,4,,,,,,,,94,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,94,, 0,    0,,, 0,    0, 0, 0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,0,0,,,0,0,0,0,94,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,02,03,3,1,42,2,08,01,10,,4,,,,,,51,45200,723,2,16,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,45, 8,  900,,, 0,    0, 8, 0,51,45,8,900,,,0,0,8,0,51,45,8,900,,,0,0,8,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,51,45,8,900,,,0,0,8,0,51,45,8,900,,,0,0,8,0,51,45,723,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,2,02,02,2,2,63,2,06,01,7,,,,,,,,92,,,1,,,,,,,,41,01291,921,,05,4,1,2,8,,1,,5,,,,,,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,277744,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,3,01,01,1,1,57,2,08,01,10,,4,,,,,,51,43900,721,2,18,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,43, 8, 1000,,, 0,    0, 8, 0,51,43,8,1000,,,0,0,8,0,51,43,8,1000,,,0,0,8,0,82,,0,0,,,0,0,0,0,82,,0,0,,,0,0,0,0,51,43,8,1000,,,0,0,8,0,51,43,8,1000,,,0,0,8,0,51,43,721,0,0,1,2,722134,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,3,01,03,5,1,7,1,01,01,0,05,,,,,,,95,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,95,, 0,    0,,, 0,    0, 0, 0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,,0,0,1,2,722134,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,1,3,01,02,2,2,46,2,05,01,4,,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,722134,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,1,01,01,1,1,60,2,08,01,10,,,,,,,,12,01291,611,1,,01,1,,,,3,21,01412,612,13,02,1,,,,3,1,5,5,,,,,,12,01, 6,    0,,, 0,    0, 6, 0,12,01,5,0,,,0,0,5,0,12,01,5,0,,,0,0,5,0,12,01,5,0,,,0,0,5,0,21,01,2,0,,,0,0,2,0,21,01,2,0,,,0,0,2,0,12,01,5,0,,,0,0,5,0,12,01,611,0,12000,1,2,7332433,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,1,01,02,2,2,54,2,10,01,12,,1,2,17,3,2,2,11,01412,612,2,13,02,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 3,    0,,, 0,    0, 3, 0,11,01,3,0,,,0,0,3,0,11,01,3,0,,,0,0,3,0,11,01,3,0,,,0,0,3,0,11,01,1,0,,,0,0,1,0,11,01,1,0,,,0,0,1,0,11,01,2,0,,,0,0,2,0,11,01,612,0,5000,1,2,7332433,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,2,01,03,6,1,15,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1208185,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,2,01,01,1,2,85,3,05,01,2,,,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1208185,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,2,01,02,4,2,46,2,10,01,12,,1,2,17,3,2,2,93,,,1,,,,,,,,12,01261,631,,02,1,,,,1,1,,5,,,,,,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,1208185,4
P4,CFVP4,104,Q3,V1,1,32,13,322,02,14,2,3222,13409,2,2,02,01,1,2,52,3,12,01,15,,1,2,17,3,2,2,12,01291,611,1,,02,1,,,,3,11,01135,611,,02,1,,,,3,1,5,5,,,,,,12,01, 4,    0,,, 0,    0, 4, 0,12,01,4,0,,,0,0,4,0,12,01,4,0,,,0,0,4,0,12,01,4,0,,,0,0,4,0,12,01,4,0,11,01,2,0,6,0,12,01,4,0,11,01,2,0,6,0,62,01,4,0,,,0,0,0,0,12,01,611,0,8000,1,2,1208185,4
