Survey_Name,Year,Sector,State_Code,NSS_Region,District_Code,Household_ID,Multiplier
HCES,2024,2,24,241,19,5,80062
HCES,2024,2,24,241,19,6,80062
HCES,2024,2,24,241,19,7,80062
HCES,2024,2,24,241,19,8,80062
HCES,2024,2,24,241,19,9,80062
HCES,2024,2,24,241,19,10,80062
HCES,2024,2,24,241,19,11,80062
HCES,2024,2,24,241,19,12,80062
HCES,2024,2,24,241,19,13,80062
HCES,2024,2,24,241,19,14,80062
HCES,2024,2,24,241,19,15,80062
HCES,2024,2,24,241,19,16,80062
HCES,2024,2,24,241,19,17,80062
HCES,2024,2,24,241,19,1,94518
HCES,2024,2,24,241,19,2,94518
HCES,2024,2,24,241,19,3,94518
HCES,2024,2,24,241,19,4,94518
HCES,2024,2,24,241,19,5,94518
HCES,2024,2,24,241,19,6,94518
HCES,2024,2,24,241,19,1,102445
HCES,2024,2,24,241,19,2,102445
HCES,2024,2,24,241,19,3,102445
HCES,2024,2,24,241,19,4,102445
HCES,2024,2,24,241,19,5,102445
HCES,2024,2,24,241,19,1,68994
HCES,2024,2,24,241,19,2,68994
HCES,2024,2,24,241,19,3,68994
HCES,2024,2,24,241,19,4,68994
HCES,2024,2,24,241,19,5,68994
HCES,2024,2,24,241,19,6,68994
HCES,2024,2,24,241,19,7,68994
HCES,2024,2,24,241,19,1,79273
HCES,2024,2,24,241,19,2,79273
HCES,2024,2,24,241,19,3,79273
HCES,2024,2,24,241,19,1,93755
HCES,2024,2,24,241,19,2,93755
HCES,2024,2,24,241,19,3,93755
HCES,2024,2,24,241,19,4,93755
HCES,2024,2,24,241,19,5,93755
HCES,2024,2,24,241,19,6,93755
HCES,2024,2,24,241,19,7,93755
HCES,2024,2,24,241,19,8,93755
HCES,2024,2,24,241,19,1,73175
HCES,2024,2,24,241,19,2,73175
HCES,2024,2,24,241,19,3,73175
HCES,2024,2,24,241,19,4,73175
HCES,2024,2,24,241,19,5,73175
HCES,2024,2,24,241,19,6,73175
HCES,2024,2,24,241,19,7,73175
HCES,2024,2,24,241,19,1,82932
HCES,2024,2,24,241,19,2,82932
HCES,2024,2,24,241,19,3,82932
HCES,2024,2,24,241,19,4,82932
HCES,2024,2,24,241,19,5,82932
HCES,2024,2,24,241,19,6,82932
HCES,2024,2,24,241,19,7,82932
HCES,2024,2,24,241,19,8,82932
HCES,2024,2,24,241,19,9,82932
HCES,2024,2,24,241,19,10,82932
HCES,2024,2,24,241,19,11,82932
HCES,2024,2,24,241,19,12,82932
HCES,2024,2,24,241,19,13,82932
HCES,2024,2,24,241,19,14,82932
HCES,2024,2,24,241,19,15,82932
HCES,2024,2,24,241,19,16,82932
HCES,2024,2,24,241,19,17,82932
HCES,2024,2,24,241,19,18,82932
HCES,2024,2,24,241,19,1,88420
HCES,2024,2,24,241,19,2,88420
HCES,2024,2,24,241,19,3,88420
HCES,2024,2,24,241,19,4,88420
HCES,2024,2,24,241,19,5,88420
HCES,2024,2,24,241,19,6,88420
HCES,2024,2,24,241,19,1,73175
HCES,2024,2,24,241,19,2,73175
HCES,2024,2,24,241,19,3,73175
HCES,2024,2,24,241,19,4,73175
HCES,2024,2,24,241,19,5,73175
HCES,2024,2,24,241,19,6,73175
HCES,2024,2,24,241,19,1,58540
HCES,2024,2,24,241,19,2,58540
HCES,2024,2,24,241,19,3,58540
HCES,2024,2,24,241,19,4,58540
HCES,2024,2,24,241,19,5,58540
HCES,2024,2,24,241,19,6,58540
HCES,2024,2,24,241,19,1,128056
HCES,2024,2,24,241,19,1,201231
HCES,2024,2,24,241,19,2,201231
HCES,2024,2,24,241,19,1,126837
HCES,2024,2,24,241,19,2,126837
HCES,2024,2,24,241,19,3,126837
HCES,2024,2,24,241,19,4,126837
HCES,2024,2,24,241,19,5,126837
HCES,2024,2,24,241,19,6,126837
HCES,2024,2,24,241,19,7,126837
HCES,2024,2,24,241,19,8,126837
HCES,2024,2,24,241,19,9,126837
HCES,2024,2,24,241,19,10,126837
HCES,2024,2,24,241,19,11,126837
HCES,2024,2,24,241,19,12,126837
HCES,2024,2,24,241,19,13,126837
HCES,2024,2,24,241,19,14,126837
HCES,2024,2,24,241,19,15,126837
HCES,2024,2,24,241,19,1,30896
HCES,2024,2,24,241,19,2,30896
HCES,2024,2,24,241,19,3,30896
HCES,2024,2,24,241,19,4,30896
HCES,2024,2,24,241,19,5,30896
HCES,2024,2,24,241,19,6,30896
HCES,2024,2,24,241,19,7,30896
HCES,2024,2,24,241,19,8,30896
HCES,2024,2,24,241,19,9,30896
HCES,2024,2,24,241,19,10,30896
HCES,2024,2,24,241,19,11,30896
HCES,2024,2,24,241,19,12,30896
HCES,2024,2,24,241,19,13,30896
HCES,2024,2,24,241,19,14,30896
HCES,2024,2,24,241,19,15,30896
HCES,2024,2,24,241,19,16,30896
HCES,2024,2,24,241,19,17,30896
HCES,2024,2,24,241,19,18,30896
HCES,2024,2,24,241,19,1,102445
HCES,2024,2,24,241,19,2,102445
HCES,2024,2,24,241,19,3,102445
HCES,2024,2,24,241,19,4,102445
HCES,2024,2,24,241,19,5,102445
HCES,2024,2,24,241,19,6,102445
HCES,2024,2,24,241,19,7,102445
HCES,2024,2,24,241,19,8,102445
HCES,2024,2,24,241,19,9,102445
HCES,2024,2,24,241,19,10,102445
HCES,2024,2,24,241,19,11,102445
HCES,2024,2,24,241,19,12,102445
HCES,2024,2,24,241,19,13,102445
HCES,2024,2,24,241,19,14,102445
HCES,2024,2,24,241,19,15,102445
HCES,2024,2,24,241,19,16,102445
HCES,2024,2,24,241,19,17,102445
HCES,2024,2,24,241,19,18,102445
HCES,2024,2,24,241,19,1,50824
HCES,2024,2,24,241,19,2,50824
HCES,2024,2,24,241,19,3,50824
HCES,2024,2,24,241,19,4,50824
HCES,2024,2,24,241,19,5,50824
HCES,2024,2,24,241,19,6,50824
HCES,2024,2,24,241,19,7,50824
HCES,2024,2,24,241,19,8,50824
HCES,2024,2,24,241,19,9,50824
HCES,2024,2,24,241,19,10,50824
HCES,2024,2,24,241,19,11,50824
HCES,2024,2,24,241,19,12,50824
HCES,2024,2,24,241,19,13,50824
HCES,2024,2,24,241,19,14,50824
HCES,2024,2,24,241,19,15,50824
HCES,2024,2,24,241,19,16,50824
HCES,2024,2,24,241,19,17,50824
HCES,2024,2,24,241,19,18,50824
HCES,2024,2,24,241,19,1,165472
HCES,2024,2,24,241,19,2,165472
HCES,2024,2,24,241,19,3,165472
HCES,2024,2,24,241,19,1,195021
HCES,2024,2,24,241,19,2,195021
HCES,2024,2,24,241,19,3,195021
HCES,2024,2,24,241,19,4,195021
HCES,2024,2,24,241,19,1,160744
HCES,2024,2,24,241,19,2,160744
HCES,2024,2,24,241,19,3,160744
HCES,2024,2,24,241,19,4,160744
HCES,2024,2,24,241,19,5,160744
HCES,2024,2,24,241,19,6,160744
HCES,2024,2,24,241,19,7,160744
HCES,2024,2,24,241,19,9,160744
HCES,2024,2,24,241,19,10,160744
HCES,2024,2,24,241,19,1,131731
HCES,2024,2,24,241,19,2,131731
HCES,2024,2,24,241,19,3,131731
HCES,2024,2,24,241,19,4,131731
HCES,2024,2,24,241,19,5,131731
HCES,2024,2,24,241,19,1,122895
HCES,2024,2,24,241,19,2,122895
HCES,2024,2,24,241,19,3,122895
HCES,2024,2,24,241,19,4,122895
HCES,2024,2,24,241,19,5,122895
HCES,2024,2,24,241,19,6,122895
HCES,2024,2,24,241,19,7,122895
HCES,2024,2,24,241,19,8,122895
HCES,2024,2,24,241,19,9,122895
HCES,2024,2,24,241,19,10,122895
HCES,2024,2,24,241,19,11,122895
HCES,2024,2,24,241,19,12,122895
HCES,2024,2,24,241,19,13,122895
HCES,2024,2,24,241,19,1,97536
HCES,2024,2,24,241,19,1,112453
HCES,2024,2,24,241,19,1,99226
HCES,2024,2,24,241,19,2,99226
HCES,2024,2,24,241,19,3,99226
HCES,2024,2,24,241,19,4,99226
HCES,2024,2,24,241,19,5,99226
HCES,2024,2,24,241,19,7,99226
HCES,2024,2,24,241,19,8,99226
HCES,2024,2,24,241,19,9,99226
HCES,2024,2,24,241,19,10,99226
HCES,2024,2,24,241,19,11,99226
HCES,2024,2,24,241,19,12,99226
HCES,2024,2,24,241,19,13,99226
HCES,2024,2,24,241,19,14,99226
HCES,2024,2,24,241,19,15,99226
HCES,2024,2,24,241,19,16,99226
HCES,2024,2,24,241,19,2,124094
HCES,2024,2,24,241,19,3,124094
HCES,2024,2,24,241,19,1,95792
HCES,2024,2,24,241,19,2,95792
HCES,2024,2,24,241,19,3,95792
HCES,2024,2,24,241,19,5,95792
HCES,2024,2,24,241,19,1,74195
HCES,2024,2,24,241,19,2,74195
HCES,2024,2,24,241,19,3,74195
HCES,2024,2,24,241,19,4,74195
HCES,2024,2,24,241,19,5,74195
HCES,2024,2,24,241,19,6,74195
HCES,2024,2,24,241,19,7,74195
HCES,2024,2,24,241,19,8,74195
HCES,2024,2,24,241,19,9,74195
HCES,2024,2,24,241,19,10,74195
HCES,2024,2,24,241,19,1,169813
HCES,2024,2,24,241,19,1,123852
HCES,2024,2,24,241,19,2,123852
HCES,2024,2,24,241,19,3,123852
HCES,2024,2,24,241,19,1,144558
HCES,2024,2,24,241,19,2,144558
HCES,2024,2,24,241,19,3,144558
HCES,2024,2,24,241,19,4,144558
HCES,2024,2,24,241,19,5,144558
HCES,2024,2,24,241,19,6,144558
HCES,2024,2,24,241,19,7,144558
HCES,2024,2,24,241,19,8,144558
HCES,2024,2,24,241,19,9,144558
HCES,2024,2,24,241,19,12,144558
HCES,2024,2,24,241,19,13,144558
HCES,2024,2,24,241,19,14,144558
HCES,2024,2,24,241,19,1,16667
HCES,2024,2,24,241,19,1,18333
HCES,2024,2,24,241,19,1,13219
HCES,2024,2,24,241,19,2,13219
HCES,2024,2,24,241,19,3,13219
HCES,2024,2,24,241,19,4,13219
HCES,2024,2,24,241,19,5,13219
HCES,2024,2,24,241,19,6,13219
HCES,2024,2,24,241,19,7,13219
HCES,2024,2,24,241,19,8,13219
HCES,2024,2,24,241,19,9,13219
HCES,2024,2,24,241,19,10,13219
HCES,2024,2,24,241,19,11,13219
HCES,2024,2,24,241,19,12,13219
HCES,2024,2,24,241,19,13,13219
HCES,2024,2,24,241,19,14,13219
HCES,2024,2,24,241,19,15,13219
HCES,2024,2,24,241,19,16,13219
HCES,2024,2,24,243,2,1,8333
HCES,2024,2,24,243,2,1,13765
HCES,2024,2,24,243,2,2,13765
HCES,2024,2,24,243,2,3,13765
HCES,2024,2,24,243,2,4,13765
HCES,2024,2,24,243,2,5,13765
HCES,2024,2,24,243,2,6,13765
HCES,2024,2,24,243,2,7,13765
HCES,2024,2,24,243,2,8,13765
HCES,2024,2,24,243,2,9,13765
HCES,2024,2,24,243,2,10,13765
HCES,2024,2,24,243,2,11,13765
HCES,2024,2,24,243,2,12,13765
HCES,2024,2,24,243,2,13,13765
HCES,2024,2,24,243,2,14,13765
HCES,2024,2,24,243,2,15,13765
HCES,2024,2,24,243,2,16,13765
HCES,2024,2,24,243,2,17,13765
HCES,2024,2,24,242,4,1,5000
HCES,2024,2,24,242,4,1,3750
HCES,2024,2,24,242,4,2,3750
HCES,2024,2,24,242,4,3,3750
HCES,2024,2,24,242,4,4,3750
HCES,2024,2,24,242,4,5,3750
HCES,2024,2,24,242,4,6,3750
HCES,2024,2,24,242,4,7,3750
HCES,2024,2,24,242,4,8,3750
HCES,2024,2,24,242,4,9,3750
HCES,2024,2,24,242,4,10,3750
HCES,2024,2,24,242,4,11,3750
HCES,2024,2,24,242,4,12,3750
HCES,2024,2,24,242,4,1,3300
HCES,2024,2,24,242,4,2,3300
HCES,2024,2,24,242,4,3,3300
HCES,2024,2,24,242,4,4,3300
HCES,2024,2,24,242,4,5,3300
HCES,2024,2,24,242,4,1,13611
HCES,2024,2,24,242,4,2,13611
HCES,2024,2,24,242,4,3,13611
HCES,2024,2,24,242,4,4,13611
HCES,2024,2,24,242,4,5,13611
HCES,2024,2,24,242,4,6,13611
HCES,2024,2,24,242,4,1,11852
HCES,2024,2,24,242,4,2,11852
HCES,2024,2,24,242,4,3,11852
HCES,2024,2,24,242,4,4,11852
HCES,2024,2,24,242,4,5,11852
HCES,2024,2,24,242,4,6,11852
HCES,2024,2,24,242,4,7,11852
HCES,2024,2,24,242,4,8,11852
HCES,2024,2,24,242,4,9,11852
HCES,2024,2,24,242,4,1,13500
HCES,2024,2,24,242,4,2,13500
HCES,2024,2,24,242,4,3,13500
HCES,2024,2,24,243,2,1,763176
HCES,2024,2,24,243,2,1,813185
HCES,2024,2,24,243,2,2,813185
HCES,2024,2,24,243,2,3,813185
HCES,2024,2,24,243,2,1,680779
HCES,2024,2,24,243,2,2,680779
HCES,2024,2,24,243,2,3,680779
HCES,2024,2,24,243,2,4,680779
HCES,2024,2,24,243,2,5,680779
HCES,2024,2,24,243,2,6,680779
HCES,2024,2,24,243,2,7,680779
HCES,2024,2,24,243,2,8,680779
HCES,2024,2,24,243,2,9,680779
HCES,2024,2,24,243,2,10,680779
HCES,2024,2,24,243,2,11,680779
HCES,2024,2,24,243,2,12,680779
HCES,2024,2,24,243,2,13,680779
HCES,2024,2,24,243,2,14,680779
HCES,2024,2,24,243,2,1,215255
HCES,2024,2,24,243,2,2,215255
HCES,2024,2,24,243,2,3,215255
HCES,2024,2,24,243,2,4,215255
HCES,2024,2,24,243,2,5,215255
HCES,2024,2,24,243,2,6,215255
HCES,2024,2,24,243,2,1,190975
HCES,2024,2,24,243,2,2,190975
HCES,2024,2,24,243,2,3,190975
HCES,2024,2,24,243,2,4,190975
HCES,2024,2,24,243,2,5,190975
HCES,2024,2,24,243,2,6,190975
HCES,2024,2,24,243,2,7,190975
HCES,2024,2,24,243,2,8,190975
HCES,2024,2,24,243,2,9,190975
HCES,2024,2,24,243,2,1,199600
HCES,2024,2,24,243,2,2,199600
HCES,2024,2,24,243,2,3,199600
HCES,2024,2,24,242,4,1,313098
HCES,2024,2,24,242,4,2,313098
HCES,2024,2,24,242,4,3,313098
HCES,2024,2,24,242,4,1,323426
HCES,2024,2,24,242,4,2,323426
HCES,2024,2,24,242,4,3,323426
HCES,2024,2,24,242,4,4,323426
HCES,2024,2,24,242,4,5,323426
HCES,2024,2,24,242,4,6,323426
HCES,2024,2,24,242,4,1,338211
HCES,2024,2,24,242,4,2,338211
HCES,2024,2,24,242,4,3,338211
HCES,2024,2,24,242,4,4,338211
HCES,2024,2,24,242,4,5,338211
HCES,2024,2,24,242,4,6,338211
HCES,2024,2,24,242,4,7,338211
HCES,2024,2,24,242,4,8,338211
HCES,2024,2,24,242,4,9,338211
HCES,2024,2,24,242,4,1,146765
HCES,2024,2,24,242,4,2,146765
HCES,2024,2,24,242,4,1,149700
HCES,2024,2,24,242,4,2,149700
HCES,2024,2,24,242,4,3,149700
HCES,2024,2,24,242,4,4,149700
HCES,2024,2,24,242,4,5,149700
HCES,2024,2,24,242,4,6,149700
HCES,2024,2,24,242,4,7,149700
HCES,2024,2,24,242,4,8,149700
HCES,2024,2,24,242,4,9,149700
HCES,2024,2,24,242,4,10,149700
HCES,2024,2,24,242,4,1,149700
HCES,2024,2,24,242,4,2,149700
HCES,2024,2,24,242,4,3,149700
HCES,2024,2,24,242,4,4,149700
HCES,2024,2,24,242,4,5,149700
HCES,2024,2,24,242,4,6,149700
HCES,2024,2,24,242,4,1,37847
HCES,2024,2,24,242,4,2,37847
HCES,2024,2,24,242,4,3,37847
HCES,2024,2,24,242,4,1,43945
HCES,2024,2,24,242,4,2,43945
HCES,2024,2,24,242,4,3,43945
HCES,2024,2,24,242,4,4,43945
HCES,2024,2,24,242,4,5,43945
HCES,2024,2,24,242,4,6,43945
HCES,2024,2,24,242,4,7,43945
HCES,2024,2,24,242,4,8,43945
HCES,2024,2,24,242,4,9,43945
HCES,2024,2,24,242,4,10,43945
HCES,2024,2,24,242,4,11,43945
HCES,2024,2,24,242,4,12,43945
HCES,2024,2,24,242,4,13,43945
HCES,2024,2,24,242,4,14,43945
HCES,2024,2,24,242,4,15,43945
HCES,2024,2,24,243,3,1,40186
HCES,2024,2,24,243,3,2,40186
HCES,2024,2,24,243,3,3,40186
HCES,2024,2,24,243,3,4,40186
HCES,2024,2,24,243,3,5,40186
HCES,2024,2,24,243,3,6,40186
HCES,2024,2,24,243,3,7,40186
HCES,2024,2,24,243,3,8,40186
HCES,2024,2,24,243,3,9,40186
HCES,2024,2,24,243,3,10,40186
HCES,2024,2,24,243,3,11,40186
HCES,2024,2,24,243,3,12,40186
HCES,2024,2,24,243,3,13,40186
HCES,2024,2,24,243,3,14,40186
HCES,2024,2,24,243,3,15,40186
HCES,2024,2,24,243,3,16,40186
HCES,2024,2,24,243,3,17,40186
HCES,2024,2,24,243,3,18,40186
HCES,2024,2,24,242,4,1,58521
HCES,2024,2,24,242,4,1,56226
HCES,2024,2,24,242,4,2,56226
HCES,2024,2,24,242,4,3,56226
HCES,2024,2,24,242,4,4,56226
HCES,2024,2,24,242,4,5,56226
HCES,2024,2,24,242,4,6,56226
HCES,2024,2,24,242,4,7,56226
HCES,2024,2,24,242,4,8,56226
HCES,2024,2,24,242,4,9,56226
HCES,2024,2,24,242,4,10,56226
HCES,2024,2,24,242,4,1,50719
HCES,2024,2,24,242,4,2,50719
HCES,2024,2,24,242,4,3,50719
HCES,2024,2,24,242,4,4,50719
HCES,2024,2,24,242,4,5,50719
HCES,2024,2,24,242,4,6,50719
HCES,2024,2,24,242,4,7,50719
HCES,2024,2,24,242,4,1,72909
HCES,2024,2,24,242,4,2,72909
HCES,2024,2,24,242,4,3,72909
HCES,2024,2,24,242,4,4,72909
HCES,2024,2,24,242,4,5,72909
HCES,2024,2,24,242,4,6,72909
HCES,2024,2,24,242,4,7,72909
HCES,2024,2,24,242,4,8,72909
HCES,2024,2,24,242,4,9,72909
HCES,2024,2,24,242,4,10,72909
HCES,2024,2,24,242,4,11,72909
HCES,2024,2,24,242,4,12,72909
HCES,2024,2,24,242,4,13,72909
HCES,2024,2,24,242,4,1,65544
HCES,2024,2,24,242,4,2,65544
HCES,2024,2,24,242,4,3,65544
HCES,2024,2,24,242,4,4,65544
HCES,2024,2,24,242,4,5,65544
HCES,2024,2,24,242,4,1,77111
HCES,2024,2,24,242,4,2,77111
HCES,2024,2,24,242,4,3,77111
HCES,2024,2,24,242,4,4,77111
HCES,2024,2,24,242,4,5,77111
HCES,2024,2,24,242,4,1,73527
HCES,2024,2,24,242,4,2,73527
HCES,2024,2,24,242,4,3,73527
HCES,2024,2,24,242,4,4,73527
HCES,2024,2,24,242,4,5,73527
HCES,2024,2,24,242,4,6,73527
HCES,2024,2,24,242,4,7,73527
HCES,2024,2,24,242,4,8,73527
HCES,2024,2,24,242,4,9,73527
HCES,2024,2,24,242,4,10,73527
HCES,2024,2,24,242,4,11,73527
HCES,2024,2,24,242,4,12,73527
HCES,2024,2,24,242,4,13,73527
HCES,2024,2,24,242,4,1,96388
HCES,2024,2,24,242,4,1,80324
HCES,2024,2,24,242,4,2,80324
HCES,2024,2,24,242,4,3,80324
HCES,2024,2,24,242,4,4,80324
HCES,2024,2,24,242,4,5,80324
HCES,2024,2,24,242,4,6,80324
HCES,2024,2,24,242,4,7,80324
HCES,2024,2,24,242,4,8,80324
HCES,2024,2,24,242,4,9,80324
HCES,2024,2,24,242,4,10,80324
HCES,2024,2,24,242,4,11,80324
HCES,2024,2,24,242,4,12,80324
HCES,2024,2,24,242,4,13,80324
HCES,2024,2,24,242,4,14,80324
HCES,2024,2,24,242,4,15,80324
HCES,2024,2,24,242,4,16,80324
HCES,2024,2,24,242,4,17,80324
HCES,2024,2,24,242,4,1,117563
HCES,2024,2,24,242,4,1,89986
HCES,2024,2,24,242,4,2,89986
HCES,2024,2,24,242,4,3,89986
HCES,2024,2,24,242,4,4,89986
HCES,2024,2,24,242,4,1,68327
HCES,2024,2,24,242,4,2,68327
HCES,2024,2,24,242,4,3,68327
HCES,2024,2,24,242,4,4,68327
HCES,2024,2,24,242,4,5,68327
HCES,2024,2,24,242,4,6,68327
HCES,2024,2,24,242,4,7,68327
HCES,2024,2,24,242,4,8,68327
HCES,2024,2,24,242,4,9,68327
HCES,2024,2,24,242,4,10,68327
HCES,2024,2,24,242,4,11,68327
HCES,2024,2,24,242,4,12,68327
HCES,2024,2,24,242,4,13,68327
HCES,2024,2,24,242,4,1,130625
HCES,2024,2,24,242,4,1,81278
HCES,2024,2,24,242,4,2,81278
HCES,2024,2,24,242,4,3,81278
HCES,2024,2,24,242,4,4,81278
HCES,2024,2,24,242,4,5,81278
HCES,2024,2,24,242,4,1,75763
HCES,2024,2,24,242,4,2,75763
HCES,2024,2,24,242,4,3,75763
HCES,2024,2,24,242,4,4,75763
HCES,2024,2,24,242,4,5,75763
HCES,2024,2,24,242,4,6,75763
HCES,2024,2,24,242,4,7,75763
HCES,2024,2,24,242,4,8,75763
HCES,2024,2,24,242,4,9,75763
HCES,2024,2,24,242,4,10,75763
HCES,2024,2,24,242,4,11,75763
HCES,2024,2,24,242,4,12,75763
HCES,2024,2,24,243,3,1,104500
HCES,2024,2,24,243,3,1,75472
HCES,2024,2,24,243,3,2,75472
HCES,2024,2,24,243,3,3,75472
HCES,2024,2,24,243,3,4,75472
HCES,2024,2,24,243,3,1,60288
HCES,2024,2,24,243,3,2,60288
HCES,2024,2,24,243,3,3,60288
HCES,2024,2,24,243,3,4,60288
HCES,2024,2,24,243,3,5,60288
HCES,2024,2,24,243,3,6,60288
HCES,2024,2,24,243,3,7,60288
HCES,2024,2,24,243,3,8,60288
HCES,2024,2,24,243,3,9,60288
HCES,2024,2,24,243,3,10,60288
HCES,2024,2,24,243,3,11,60288
HCES,2024,2,24,243,3,12,60288
HCES,2024,2,24,243,3,13,60288
HCES,2024,2,24,242,15,1,17417
HCES,2024,2,24,242,15,2,17417
HCES,2024,2,24,242,15,1,20900
HCES,2024,2,24,242,15,2,20900
HCES,2024,2,24,242,15,3,20900
HCES,2024,2,24,242,15,4,20900
HCES,2024,2,24,242,15,5,20900
HCES,2024,2,24,242,15,6,20900
HCES,2024,2,24,242,15,7,20900
HCES,2024,2,24,242,15,8,20900
HCES,2024,2,24,242,15,9,20900
HCES,2024,2,24,242,15,10,20900
HCES,2024,2,24,242,15,11,20900
HCES,2024,2,24,242,15,12,20900
HCES,2024,2,24,242,15,13,20900
HCES,2024,2,24,242,15,14,20900
HCES,2024,2,24,242,15,15,20900
HCES,2024,2,24,242,15,16,20900
HCES,2024,2,24,242,5,1,3333
HCES,2024,2,24,242,5,1,3333
HCES,2024,2,24,242,5,2,3333
HCES,2024,2,24,242,5,1,3400
HCES,2024,2,24,242,5,2,3400
HCES,2024,2,24,242,5,3,3400
HCES,2024,2,24,242,5,4,3400
HCES,2024,2,24,242,5,5,3400
HCES,2024,2,24,242,5,6,3400
HCES,2024,2,24,242,5,7,3400
HCES,2024,2,24,242,5,8,3400
HCES,2024,2,24,242,5,9,3400
HCES,2024,2,24,242,5,10,3400
HCES,2024,2,24,242,5,11,3400
HCES,2024,2,24,242,5,12,3400
HCES,2024,2,24,242,5,13,3400
HCES,2024,2,24,242,5,14,3400
HCES,2024,2,24,242,5,15,3400
HCES,2024,2,24,242,27,1,4250
HCES,2024,2,24,242,27,2,4250
HCES,2024,2,24,242,27,3,4250
HCES,2024,2,24,242,27,4,4250
HCES,2024,2,24,242,27,5,4250
HCES,2024,2,24,242,27,6,4250
HCES,2024,2,24,242,27,7,4250
HCES,2024,2,24,242,27,8,4250
HCES,2024,2,24,242,27,9,4250
HCES,2024,2,24,242,27,10,4250
HCES,2024,2,24,242,27,11,4250
HCES,2024,2,24,242,27,12,4250
HCES,2024,2,24,242,27,13,4250
HCES,2024,2,24,242,27,14,4250
HCES,2024,2,24,242,27,15,4250
HCES,2024,2,24,242,27,16,4250
HCES,2024,2,24,242,27,17,4250
HCES,2024,2,24,242,27,18,4250
HCES,2024,2,24,242,16,1,5000
HCES,2024,2,24,242,16,1,4500
HCES,2024,2,24,242,16,2,4500
HCES,2024,2,24,242,16,3,4500
HCES,2024,2,24,242,16,4,4500
HCES,2024,2,24,242,16,5,4500
HCES,2024,2,24,242,16,6,4500
HCES,2024,2,24,242,16,7,4500
HCES,2024,2,24,242,16,8,4500
HCES,2024,2,24,242,16,9,4500
HCES,2024,2,24,242,16,10,4500
HCES,2024,2,24,242,16,11,4500
HCES,2024,2,24,242,16,12,4500
HCES,2024,2,24,242,16,13,4500
HCES,2024,2,24,242,16,14,4500
HCES,2024,2,24,242,16,15,4500
HCES,2024,2,24,242,16,16,4500
HCES,2024,2,24,242,16,17,4500
HCES,2024,2,24,242,5,1,26667
HCES,2024,2,24,242,5,1,36667
HCES,2024,2,24,242,5,2,36667
HCES,2024,2,24,242,5,1,26600
HCES,2024,2,24,242,5,2,26600
HCES,2024,2,24,242,5,3,26600
HCES,2024,2,24,242,5,4,26600
HCES,2024,2,24,242,5,5,26600
HCES,2024,2,24,242,5,6,26600
HCES,2024,2,24,242,5,7,26600
HCES,2024,2,24,242,5,8,26600
HCES,2024,2,24,242,5,9,26600
HCES,2024,2,24,242,5,10,26600
HCES,2024,2,24,242,5,11,26600
HCES,2024,2,24,242,5,12,26600
HCES,2024,2,24,242,5,13,26600
HCES,2024,2,24,242,5,14,26600
HCES,2024,2,24,242,5,15,26600
HCES,2024,2,24,242,15,1,12500
HCES,2024,2,24,242,15,2,12500
HCES,2024,2,24,242,15,1,13688
HCES,2024,2,24,242,15,2,13688
HCES,2024,2,24,242,15,3,13688
HCES,2024,2,24,242,15,4,13688
HCES,2024,2,24,242,15,5,13688
HCES,2024,2,24,242,15,6,13688
HCES,2024,2,24,242,15,7,13688
HCES,2024,2,24,242,15,8,13688
HCES,2024,2,24,242,15,9,13688
HCES,2024,2,24,242,15,10,13688
HCES,2024,2,24,242,15,11,13688
HCES,2024,2,24,242,15,12,13688
HCES,2024,2,24,242,15,13,13688
HCES,2024,2,24,242,15,14,13688
HCES,2024,2,24,242,15,15,13688
HCES,2024,2,24,242,15,16,13688
HCES,2024,2,24,242,16,1,12500
HCES,2024,2,24,242,16,2,12500
HCES,2024,2,24,242,16,1,14438
HCES,2024,2,24,242,16,2,14438
HCES,2024,2,24,242,16,3,14438
HCES,2024,2,24,242,16,4,14438
HCES,2024,2,24,242,16,5,14438
HCES,2024,2,24,242,16,6,14438
HCES,2024,2,24,242,16,7,14438
HCES,2024,2,24,242,16,8,14438
HCES,2024,2,24,242,16,9,14438
HCES,2024,2,24,242,16,10,14438
HCES,2024,2,24,242,16,11,14438
HCES,2024,2,24,242,16,12,14438
HCES,2024,2,24,242,16,13,14438
HCES,2024,2,24,242,16,14,14438
HCES,2024,2,24,242,16,15,14438
HCES,2024,2,24,242,16,16,14438
HCES,2024,2,24,242,15,1,8750
HCES,2024,2,24,242,15,2,8750
HCES,2024,2,24,242,15,3,8750
HCES,2024,2,24,242,15,4,8750
HCES,2024,2,24,242,15,1,8679
HCES,2024,2,24,242,15,2,8679
HCES,2024,2,24,242,15,3,8679
HCES,2024,2,24,242,15,4,8679
HCES,2024,2,24,242,15,5,8679
HCES,2024,2,24,242,15,6,8679
HCES,2024,2,24,242,15,7,8679
HCES,2024,2,24,242,15,8,8679
HCES,2024,2,24,242,15,9,8679
HCES,2024,2,24,242,15,10,8679
HCES,2024,2,24,242,15,11,8679
HCES,2024,2,24,242,15,12,8679
HCES,2024,2,24,242,15,13,8679
HCES,2024,2,24,242,15,14,8679
HCES,2024,2,24,242,15,1,169600
HCES,2024,2,24,242,15,2,169600
HCES,2024,2,24,242,15,3,169600
HCES,2024,2,24,242,15,4,169600
HCES,2024,2,24,242,15,5,169600
HCES,2024,2,24,242,15,6,169600
HCES,2024,2,24,242,15,7,169600
